cruise_id,expocode,facility,ID,IMO,platform,platform_version,site,time,latitude,longitude,platformHeading,platformCourse,windDirection,platformWindDirection,platformSpeed,windSpeed,platformWindSpeed,airPressure,airPressure2,airTemperature,dewTemperature,relativeHumidity,seaTemperature,salinity,conductivity,precipitationAmount,shortWaveAtmRadiation,longWaveAtmRadiation,photoActAtmRadiation,flag
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:09:00Z,8.47388,134.81955,75.36,72,69,355.8,3.858,6.4,10.1,1006.69,1008.63,29.08,NaN,81.84,29.681,34.049,5.6614,7.9,697.6,462.38,3389.02,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:10:00Z,8.47445,134.82153,75.77,73.8,60.6,349.8,3.80656,6.9,10.6,1006.72,1008.66,28.96,NaN,81.73,29.683,34.049,5.66175,7.9,396.34,457.258,2206.27,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:11:00Z,8.474983,134.82356,76.43,74.7,53.9,345.4,3.90944,6.8,10.5,1006.7,1008.65,28.58,NaN,81.38,29.675,34.05,5.66101,7.9,351.45,453.574,1545.31,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:12:00Z,8.475503,134.8256,76.12,75.9,49.6,342.5,3.858,6.9,10.5,1006.68,1008.63,28.52,NaN,81.38,29.676,34.047,5.66067,7.9,455.23,450.031,1456.32,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:13:00Z,8.476022,134.82767,77.73,79.7,50,342.8,3.90944,6.8,10.4,1006.68,1008.63,28.47,NaN,81.36,29.679,34.046,5.66082,7.9,525.22,454.747,2549.31,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:14:00Z,8.476519,134.82974,75.84,76.6,47.3,340.9,4.06376,7.2,10.8,1006.68,1008.62,28.53,NaN,81.59,29.679,34.045,5.66083,7.9,516.02,449.361,2200.19,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:15:00Z,8.477118,134.83194,75.12,74.6,47.9,342.7,4.16664,6.9,10.8,1006.66,1008.61,28.58,NaN,81.74,29.655,34.045,5.65816,7.9,270.37,443.656,1780.63,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:16:00Z,8.477698,134.83408,75.81,76,49.7,344.1,3.858,6.6,10.4,1006.65,1008.6,28.56,NaN,81.74,29.646,34.043,5.65711,7.9,819.04,457.183,3350.13,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:17:00Z,8.478288,134.83615,74.06,73.9,51.1,345.3,3.90944,6.3,10.1,1006.59,1008.54,28.61,NaN,81.87,29.656,34.042,5.65783,7.9,804.92,460.263,3394.3,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:18:00Z,8.478898,134.83827,75.34,75,54.2,347.4,4.06376,6,9.9,1006.55,1008.49,28.66,NaN,82.01,29.646,34.039,5.65639,7.9,659.14,450.701,2093.35,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:19:00Z,8.479493,134.84045,76.32,75.3,52.1,346.3,4.16664,5.3,9.3,1006.5,1008.44,28.69,NaN,82.03,29.636,34.03,5.65402,7.9,533.42,455.939,2996.89,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:20:00Z,8.480031,134.84264,77.9,76.1,52.7,347,4.16664,4.7,8.7,1006.47,1008.41,28.77,NaN,82.27,29.637,34.035,5.65493,7.9,922.82,467.554,3522.17,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:21:00Z,8.480495,134.84471,79.49,85,54.9,346.6,3.6008,5.9,9.6,1006.5,1008.44,28.84,NaN,82.18,29.651,34.037,5.65661,7.9,915.76,465.447,3146.67,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:22:00Z,8.48097,134.84673,75.41,75.1,55.3,347.4,3.80656,6.1,9.7,1006.5,1008.44,28.88,NaN,82.24,29.659,34.038,5.65752,7.9,912.74,470.258,3548.42,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:23:00Z,8.481564,134.84879,75.36,75.3,54,347.2,3.90944,6.4,10.2,1006.5,1008.44,28.89,NaN,82.27,29.646,34.037,5.65594,7.9,951.58,475.365,3550.64,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:24:00Z,8.482166,134.85081,73.6,74.3,55.2,349.5,3.75512,5.7,9.5,1006.43,1008.38,28.93,NaN,82.39,29.661,34.04,5.65802,7.9,877.81,465.385,3548.92,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:25:00Z,8.482818,134.85277,73.26,70.6,75.1,1.2,3.858,6.2,10,1006.35,1008.3,29.02,NaN,82.01,29.674,34.041,5.65955,7.9,872.01,465.086,3523.56,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:26:00Z,8.483386,134.8548,76.17,75.3,67.3,354.4,3.90944,5.9,9.7,1006.35,1008.29,29.14,NaN,82.27,29.664,34.039,5.65814,7.9,897.48,468.468,3550.71,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:27:00Z,8.483875,134.85684,78.68,78,62,350.2,3.90944,6.1,9.8,1006.33,1008.27,29.15,NaN,82.39,29.669,34.039,5.65874,7.9,277.68,455.594,2350.2,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:28:00Z,8.484324,134.85892,78.52,79.2,62.2,349.6,3.858,6.8,10.6,1006.37,1008.31,29.16,NaN,81.99,29.648,34.039,5.65667,7.9,991.42,476.075,3551.37,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:29:00Z,8.48478,134.86098,77.74,78.7,60,348.1,3.75512,7.5,11.2,1006.41,1008.35,29.18,NaN,82.18,29.647,34.039,5.65635,7.9,504.16,472.031,2854.61,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:30:00Z,8.48527,134.863,75.64,76.7,52.5,343.2,3.858,8.6,12.2,1006.43,1008.38,28.85,NaN,81.85,29.665,34.04,5.65837,7.9,953.72,467.245,3552.05,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:31:00Z,8.485844,134.86505,74.15,74.9,56.6,347.5,3.80656,8.7,12.4,1006.43,1008.38,28.56,NaN,81.61,29.653,34.04,5.65712,7.9,853.34,455.987,3446.26,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:32:00Z,8.48642,134.867,72.65,72.2,53.9,346.1,3.70368,8.3,11.9,1006.36,1008.31,28.42,NaN,81.21,29.656,34.04,5.65763,7.9,832.91,453.965,3321.9,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:33:00Z,8.486987,134.86891,72.51,71,47.9,342.9,3.65224,8,11.4,1006.32,1008.27,28.35,NaN,81.4,29.662,34.04,5.65809,7.9,840.73,452.938,3317.74,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:34:00Z,8.487615,134.8709,73.15,72.5,48.3,343.9,3.90944,7.4,11,1006.3,1008.25,28.27,NaN,81.51,29.658,34.038,5.65744,7.9,890.92,461.733,3442.39,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:35:00Z,8.488191,134.87297,75.36,76,50.4,344.3,3.858,6.9,10.7,1006.29,1008.24,28.43,NaN,81.74,29.64,34.04,5.65573,7.9,939.22,468.194,3533.5,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:36:00Z,8.488681,134.87502,77.23,79,49.4,342.5,3.6008,7,10.5,1006.24,1008.19,28.46,NaN,82.12,29.649,34.041,5.65687,7.9,401.39,461.769,2787.83,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:37:00Z,8.489136,134.87706,77.5,78,57,346.3,3.858,7.7,11.4,1006.3,1008.25,28.51,NaN,82.07,29.646,34.043,5.65694,7.9,551.32,441.848,1699.35,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:38:00Z,8.489574,134.87909,75.95,75.3,64.8,351.9,3.65224,7.1,10.9,1006.24,1008.19,28.35,NaN,81.95,29.65,34.042,5.65726,7.9,275.16,438.616,1591.02,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:39:00Z,8.490084,134.88101,74.58,71,78.1,2,3.70368,7.4,11,1006.18,1008.13,28.18,NaN,81.66,29.663,34.045,5.65906,8,151.7,434.742,942.01,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:40:00Z,8.490649,134.88297,72.53,70.8,81,4.7,3.90944,6.7,10.4,1006.14,1008.09,28.05,NaN,81.72,29.652,34.047,5.65815,7.9,122.32,436.01,759.75,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:41:00Z,8.491308,134.885,72.99,74.1,81.4,4.8,3.90944,5.8,9.7,1006.14,1008.09,28.15,NaN,82.29,29.648,34.05,5.65814,7.9,103.4,437.401,663.23,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:42:00Z,8.491941,134.88707,74.19,73.7,84.8,6.4,4.1152,5.5,9.5,1006.14,1008.09,28.13,NaN,82.6,29.651,34.049,5.65822,7.9,104.79,437.524,644.63,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:43:00Z,8.492509,134.88918,76.01,74.5,77.5,0.8,4.06376,4.8,8.8,1006.13,1008.08,28.14,NaN,82.96,29.645,34.05,5.65775,7.9,127.74,437.866,712.6,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:44:00Z,8.493009,134.89128,78.01,77.2,76.5,358.8,4.01232,4.7,8.6,1006.11,1008.06,28.17,NaN,83.09,29.645,34.048,5.65744,7.9,763.18,458.754,2996.35,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:45:00Z,8.493436,134.89342,80.03,81.4,68.4,353.5,3.90944,5.3,9.2,1006.12,1008.06,28.31,NaN,83.27,29.63,34.05,5.6563,7.9,314.88,442.17,927.61,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:46:00Z,8.493986,134.8955,66.5,67.2,67.7,357.2,3.75512,4.9,8.8,1006.09,1008.04,28.47,NaN,83.61,29.639,34.049,5.65707,7.9,830.26,462.055,3246.49,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:47:00Z,8.494903,134.89738,62.69,60.8,80.4,8.2,3.858,4.5,8.3,1006,1007.95,28.49,NaN,83.73,29.662,34.05,5.65964,7.9,818.41,460.895,3210.52,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:48:00Z,8.495929,134.89923,62.74,63.2,83.2,11.2,3.80656,5.1,8.8,1005.99,1007.93,28.48,NaN,83.74,29.65,34.049,5.65828,7.9,818.66,460.104,3195.16,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:49:00Z,8.497027,134.90099,58.11,56.6,74.5,8.3,3.70368,5.1,8.8,1005.98,1007.93,28.57,NaN,84.01,29.635,34.049,5.65658,7.9,810.72,460.814,3187.96,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:50:00Z,8.498291,134.9026,44.16,43.4,62.7,5.6,3.90944,6.1,9.8,1005.99,1007.94,28.75,NaN,84.11,29.637,34.047,5.65659,8,811.73,460.422,3181.89,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:51:00Z,8.499945,134.9039,36.73,34,67.9,17,3.96088,6.8,10.4,1005.95,1007.9,28.8,NaN,84.11,29.634,34.045,5.65609,7.9,801.39,459.588,3169.8,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:52:00Z,8.501779,134.90503,31.83,27.8,70.4,20.1,3.90944,6.1,9.6,1005.92,1007.87,28.82,NaN,84.16,29.626,34.045,5.65518,7.9,795.21,459.942,3158.99,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:53:00Z,8.503714,134.90598,29.21,24.6,68.8,22.6,3.858,6.8,10.1,1005.9,1007.85,28.81,NaN,83.98,29.648,34.045,5.65743,7.9,797.35,460.736,3164.68,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:54:00Z,8.505704,134.90681,23.07,19.3,67.2,23.6,4.01232,6.4,9.7,1005.89,1007.83,28.84,NaN,84.03,29.645,34.046,5.65722,7.9,874.91,466.681,3297.26,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:55:00Z,8.507866,134.90729,10.27,7.4,71.8,28.3,4.01232,4.8,7.7,1005.85,1007.79,28.84,NaN,83.99,29.628,34.046,5.65543,7.9,883.48,466.93,3413.56,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:56:00Z,8.510059,134.90735,3.16,359.9,99.9,41.2,4.06376,3.9,5.2,1005.82,1007.76,28.88,NaN,84.04,29.629,34.047,5.65582,7.9,923.71,471.558,3544.32,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:57:00Z,8.512301,134.90706,355.82,349.2,131.7,63.5,4.32096,4.3,3,1005.79,1007.73,28.98,NaN,83.94,29.632,34.047,5.6561,7.9,231.53,448.328,1448.95,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:58:00Z,8.514548,134.90652,343.12,339.8,134.3,75,4.32096,4.5,2.6,1005.78,1007.72,29.01,NaN,83.78,29.628,34.047,5.65563,7.9,851.32,463.629,3489.35,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T02:59:00Z,8.516716,134.90575,347.4,341.2,138,80,4.16664,4.6,1.8,1005.62,1007.56,29.17,NaN,83.85,29.629,34.048,5.65597,7.9,816.14,463.182,3307.12,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:00:00Z,8.51885,134.90512,349.27,343,137.7,91.6,4.1152,4.9,2.2,1005.74,1007.68,29.16,NaN,83.9,29.645,34.048,5.65739,7.9,807.19,460.66,3254.51,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:01:00Z,8.520974,134.90454,349.92,344.6,136.9,90.9,4.01232,4.9,2.3,1005.72,1007.67,29.15,NaN,83.61,29.646,34.046,5.65737,7.9,803.66,461.67,3224.52,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:02:00Z,8.523066,134.90402,352.58,347,138.5,90.6,4.06376,4.8,2.3,1005.68,1007.62,29.15,NaN,83.43,29.65,34.031,5.65555,7.9,801.77,460.662,3227.03,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:03:00Z,8.525122,134.90349,351.67,350.4,136.3,90.2,3.96088,4.7,2.3,1005.69,1007.63,29.16,NaN,83.27,29.644,34.045,5.65699,7.9,840.35,462.034,3275.55,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:04:00Z,8.527158,134.90292,347.76,343.6,136.4,80.9,3.90944,4.4,2.1,1005.6,1007.54,29.18,NaN,83.22,29.638,34.044,5.65634,7.9,836.07,462.218,3330.83,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:05:00Z,8.529219,134.90225,345.32,343.8,131.6,85.2,4.01232,4.6,2.4,1005.64,1007.58,29.22,NaN,83.23,29.641,34.043,5.65644,7.9,802.02,460.527,3221.37,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:06:00Z,8.531276,134.9015,345.88,338.9,135.4,83.1,4.06376,4.4,1.9,1005.62,1007.56,29.17,NaN,82.96,29.644,34.042,5.6567,7.9,801.26,461.012,3195.42,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:07:00Z,8.533363,134.90077,344.28,343.4,134.2,88,4.1152,4.7,2.1,1005.65,1007.59,29.18,NaN,82.84,29.635,34.042,5.65563,7.9,832.03,463.098,3264.49,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:08:00Z,8.535435,134.90001,346.64,342.9,133.6,80,4.06376,4.4,2,1005.59,1007.53,29.18,NaN,82.58,29.635,34.043,5.65573,7.9,782.85,461.262,3219.5,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:09:00Z,8.537484,134.89935,348.51,342.6,134.3,81.8,3.96088,4.4,2.1,1005.59,1007.53,29.23,NaN,82.56,29.632,34.043,5.65544,7.9,855.99,462.457,3268.21,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:10:00Z,8.539534,134.89877,351.26,347,137.2,87.8,3.96088,4.6,2.1,1005.67,1007.62,29.22,NaN,82.56,29.643,34.043,5.65655,7.9,710.97,460.657,3337.14,ZZZZZZZZZZZZZZZZZZZZZZZB
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-19T03:11:00Z,8.541574,134.89825,351.22,346,137.1,91.1,3.96088,4.7,2.3,1005.66,1007.6,29.19,NaN,82.35,29.656,34.044,5.65806,7.9,902.77,466.613,3132.64,ZZZZZZZZZZZZZZZZZZZZZZZB
